Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Imitervirales,,Mimiviridae,Megamimivirinae,Megavirus,,Megavirus powaiense
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Imitervirales,,Mimiviridae,Megamimivirinae,Mimivirus,,Mimivirus bradfordmassiliense
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Imitervirales,,Mimiviridae,Megamimivirinae,Mimivirus,,Mimivirus lagoaense
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Imitervirales,,Mimiviridae,Megamimivirinae,Moumouvirus,,Moumouvirus australiense
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Imitervirales,,Mimiviridae,Megamimivirinae,Moumouvirus,,Moumouvirus goulettemassiliense
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Imitervirales,,Mimiviridae,Megamimivirinae,Moumouvirus,,Moumouvirus moumou
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Imitervirales,,Mimiviridae,Megamimivirinae,Tupanvirus,,Tupanvirus altamarinense
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Imitervirales,,Mimiviridae,Megamimivirinae,Tupanvirus,,Tupanvirus salinum
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Imitervirales,,Schizomimiviridae,,Biavirus,,Biavirus raunefjordenense
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Imitervirales,,Schizomimiviridae,,Kratosvirus,,Kratosvirus quantuckense
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Ascoviridae,,Ascovirus,,Ascovirus hvav3a
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Ascoviridae,,Ascovirus,,Ascovirus hvav3a
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Ascoviridae,,Ascovirus,,Ascovirus hvav3a
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Ascoviridae,,Ascovirus,,Ascovirus sfav1a
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Ascoviridae,,Ascovirus,,Ascovirus tnav2a
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Ascoviridae,,Toursvirus,,Toursvirus dptv1a
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Lymphocystivirus,,Lymphocystis disease virus 1
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Lymphocystivirus,,Lymphocystis disease virus 2
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Lymphocystivirus,,Lymphocystis disease virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Lymphocystivirus,,Lymphocystis disease virus 4
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Megalocytivirus,,Infectious spleen and kidney necrosis virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Megalocytivirus,,Infectious spleen and kidney necrosis virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Megalocytivirus,,Infectious spleen and kidney necrosis virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Megalocytivirus,,Infectious spleen and kidney necrosis virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Megalocytivirus,,Infectious spleen and kidney necrosis virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Megalocytivirus,,Infectious spleen and kidney necrosis virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Megalocytivirus,,Infectious spleen and kidney necrosis virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Megalocytivirus,,Infectious spleen and kidney necrosis virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Megalocytivirus,,Scale drop disease virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Ambystoma tigrinum virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Common midwife toad virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Common midwife toad virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Common midwife toad virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Common midwife toad virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Common midwife toad virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Common midwife toad virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Common midwife toad virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Epizootic haematopoietic necrosis virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Epizootic haematopoietic necrosis virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Epizootic haematopoietic necrosis virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,European North Atlantic ranavirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Frog virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Frog virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Frog virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Frog virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Frog virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Frog virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Frog virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Frog virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Frog virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Frog virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Frog virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Frog virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Santee-Cooper ranavirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Santee-Cooper ranavirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Santee-Cooper ranavirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Singapore grouper iridovirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Alphairidovirinae,Ranavirus,,Singapore grouper iridovirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Betairidovirinae,Chloriridovirus,,Anopheles minimus iridovirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Betairidovirinae,Chloriridovirus,,Invertebrate iridescent virus 22
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Betairidovirinae,Chloriridovirus,,Invertebrate iridescent virus 22
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Betairidovirinae,Chloriridovirus,,Invertebrate iridescent virus 22
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Betairidovirinae,Chloriridovirus,,Invertebrate iridescent virus 25
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Betairidovirinae,Chloriridovirus,,Invertebrate iridescent virus 3
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Betairidovirinae,Chloriridovirus,,Invertebrate iridescent virus 9
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Betairidovirinae,Daphniairidovirus,,Daphniairidovirus tvaerminne
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Betairidovirinae,Decapodiridovirus,,Decapod iridescent virus 1
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Betairidovirinae,Decapodiridovirus,,Decapod iridescent virus 1
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Betairidovirinae,Iridovirus,,Invertebrate iridescent virus 31
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Iridoviridae,Betairidovirinae,Iridovirus,,Invertebrate iridescent virus 6
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Marseilleviridae,,Marseillevirus,,Marseillevirus marseillevirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Marseilleviridae,,Marseillevirus,,Senegalvirus marseillevirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Marseilleviridae,,,,Lausannevirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,Pimascovirales,,Marseilleviridae,,,,Tunisvirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,,,Mamonoviridae,,Medusavirus,,Medusavirus medusae
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Megaviricetes,,,,Mamonoviridae,,Medusavirus,,Medusavirus sthenus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Asfuvirales,,Asfarviridae,,Asfivirus,,African swine fever virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Avipoxvirus,,Canarypox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Avipoxvirus,,Flamingopox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Avipoxvirus,,Fowlpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Avipoxvirus,,Juncopox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Avipoxvirus,,Mynahpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Avipoxvirus,,Penguinpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Avipoxvirus,,Pigeonpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Avipoxvirus,,Psittacinepox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Avipoxvirus,,Quailpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Avipoxvirus,,Sparrowpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Avipoxvirus,,Starlingpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Avipoxvirus,,Turkeypox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Capripoxvirus,,Goatpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Capripoxvirus,,Lumpy skin disease virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Capripoxvirus,,Sheeppox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Centapoxvirus,,Murmansk microtuspox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Centapoxvirus,,Yokapox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Cervidpoxvirus,,Mule deerpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Crocodylidpoxvirus,,Nile crocodilepox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Leporipoxvirus,,Hare fibroma virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Leporipoxvirus,,Myxoma virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Leporipoxvirus,,Rabbit fibroma virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Leporipoxvirus,,Squirrel fibroma virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Macropopoxvirus,,Eastern kangaroopox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Macropopoxvirus,,Western kangaroopox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Molluscipoxvirus,,Molluscum contagiosum virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Mustelpoxvirus,,Sea otterpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Orthopoxvirus,,Abatino macacapox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Orthopoxvirus,,Akhmeta virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Orthopoxvirus,,Camelpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Orthopoxvirus,,Cowpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Orthopoxvirus,,Ectromelia virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Orthopoxvirus,,Monkeypox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Orthopoxvirus,,Raccoonpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Orthopoxvirus,,Skunkpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Orthopoxvirus,,Taterapox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Orthopoxvirus,,Vaccinia virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Orthopoxvirus,,Variola virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Orthopoxvirus,,Volepox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Oryzopoxvirus,,Cotia virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Parapoxvirus,,Bovine papular stomatitis virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Parapoxvirus,,Grey sealpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Parapoxvirus,,Orf virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Parapoxvirus,,Pseudocowpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Parapoxvirus,,Red deerpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Pteropopoxvirus,,Pteropox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Salmonpoxvirus,,Salmon gillpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Sciuripoxvirus,,Squirrelpox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Suipoxvirus,,Swinepox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Vespertilionpoxvirus,,Eptesipox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Yatapoxvirus,,Tanapox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Yatapoxvirus,,Tanapox virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Chordopoxvirinae,Yatapoxvirus,,Yaba monkey tumor virus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Entomopoxvirinae,Alphaentomopoxvirus,,Anomala cuprea entomopoxvirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Entomopoxvirinae,Alphaentomopoxvirus,,Aphodius tasmaniae entomopoxvirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Entomopoxvirinae,Alphaentomopoxvirus,,Demodema bonariensis entomopoxvirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Entomopoxvirinae,Alphaentomopoxvirus,,Dermolepida albohirtum entomopoxvirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Entomopoxvirinae,Alphaentomopoxvirus,,Figulus sublaevis entomopoxvirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Entomopoxvirinae,Alphaentomopoxvirus,,Geotrupes sylvaticus entomopoxvirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Entomopoxvirinae,Alphaentomopoxvirus,,Melolontha melolontha entomopoxvirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Entomopoxvirinae,Betaentomopoxvirus,,Acrobasis zelleri entomopoxvirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Entomopoxvirinae,Betaentomopoxvirus,,Adoxophyes honmai entomopoxvirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Entomopoxvirinae,Betaentomopoxvirus,,Amsacta moorei entomopoxvirus
Varidnaviria,,Bamfordvirae,,Nucleocytoviricota,,Pokkesviricetes,,Chitovirales,,Poxviridae,Entomopoxvirinae,Betaentomopoxvirus,,Arphia conspersa entomopoxvirus
